place_id,name,brand,cre_id,category,address_street,x,y
10085,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PEMEX,PL/9172/EXP/ES/2015,GAS_STATION,Avenida La Luz No. 6113 6113-1,-100.2495,25.58971
10086,OSCAR ISAURO LOPEZ ROMERO,PEMEX,PL/8979/EXP/ES/2015,GAS_STATION,Avenida Central No. 135,-92.55905,16.33738
10087,"INTEGRANTES DEL EJIDO DE SAN CRISTOBAL TEXCALUCAN,",PEMEX,PL/9075/EXP/ES/2015,GAS_STATION,Carretera México-Huixquilucan Km 16.5,-99.29964,19.41413
10088,"SERVICIO EXPRESS COYOTEPEC, S.A. DE C.V.",PEMEX,PL/9022/EXP/ES/2015,GAS_STATION,Carretera Federal Teoloyucan Huehuetoca Km 21.5,-99.18074,19.79166
10089,HR SOL SERVICIOS ADMINISTRATIVOS FONDO 3 S.A DE C.V.,PEMEX,PL/9047/EXP/ES/2015,GAS_STATION,Avenida Club Rotario Sur No. 12,-98.97277,19.83909
10090,"GASOLINERA REFORMA, SA DE CV",PEMEX,PL/9005/EXP/ES/2015,GAS_STATION,Avenida Via Rapida Poniente No. 13002,-116.9813,32.51508
10091,"SERVICIO REGIO CUATRO, S.A. DE C.V.",PEMEX,PL/8872/EXP/ES/2015,GAS_STATION,Carretera Comalcalco-Tecolutilla Km 15,-93.3137,18.26939
10092,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PEMEX,PL/8882/EXP/ES/2015,GAS_STATION,Carretera Miguel Aleman Km 8,-100.2328,25.69572
10093,"GASOLINERA LOS PRIMOS POBLANA, S.A. DE C.V.",PEMEX,PL/9036/EXP/ES/2015,GAS_STATION,Calzada Alfredo Toxqui Fernandez de Lara No. 10201,-98.16482,19.08311
10094,PARADOR LOS MEZQUITES S.A. DE C.V.,PEMEX,PL/8976/EXP/ES/2015,GAS_STATION,Carretera Federal Chihuahua - Delicias No. 16601,-105.9388,28.52793
10095,GASOLINERAS SURMEX SA DE CV,PEMEX,PL/9128/EXP/ES/2015,GAS_STATION,Libramiento Oriente Esquina Calle Bicentenario No. 171,-97.58728,19.88164
10096,Combustibles Yañez SA de CV,PEMEX,PL/9029/EXP/ES/2015,GAS_STATION,Agustin Yanez No. 3294,-96.1678,19.18927
10097,Multiservicios Anáhuac S.A. de C.V.,PEMEX,PL/9198/EXP/ES/2015,GAS_STATION,Calle Independencia No. 202,-97.77749,25.77541
10098,E.S.G.E.S. S.A DE C.V,PEMEX,PL/9100/EXP/ES/2015,GAS_STATION,Carreterra Villahermosa- Frontera Km 15,-92.86486,18.11396
10099,"PISA COMBUSTIBLES, S.A. DE C.V.",PEMEX,PL/9190/EXP/ES/2015,GAS_STATION,Carretera San Miguel Contla-Apizaco 60 Esquina Calle S/Nomb,-98.12947,19.39304
10100,Servicio Candedo SA de CV,PEMEX,PL/9053/EXP/ES/2015,GAS_STATION,Vicente Lombardo Toledano No. 1,-99.06898,19.53164
10101,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PEMEX,PL/8883/EXP/ES/2015,GAS_STATION,Avenida Manuel Ordonez No. 1423 Poniente,-100.4762,25.67752
10102,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PEMEX,PL/9153/EXP/ES/2015,GAS_STATION,Avenida Aaron Saenz Garza No. 1349,-100.3718,25.67489
10103,COMBUSTIBLE LA ESTANCIA S.A. DE C.V.,PEMEX,PL/9041/EXP/ES/2015,GAS_STATION,Avenida Pablo Silva García No. 940,-103.7583,19.24521
10104,LILIANA CARMONA GUERRERO,PEMEX,PL/8870/EXP/ES/2015,GAS_STATION,Carretera Emiliano Zapata Km 1,-98.77985,18.75744
10105,Servicio Grillos SA de CV,PEMEX,PL/9057/EXP/ES/2015,GAS_STATION,Via Alfredo del Mazo Esquina José López Portillo,-99.63487,19.31297
10106,GASOLINERIA DOÑA PURE SA DE CV,PEMEX,PL/9061/EXP/ES/2015,GAS_STATION,Carretera San Juan del Rio-Xilitla Km 48.5,-99.82116,20.70161
10107,ANDRES CRUZ JARAMILLO,PEMEX,PL/8875/EXP/ES/2015,GAS_STATION,Carretera Zacazonapan-Temascaltepec S/N,-100.2465,19.0665
10108,"SERVICIO GASA, S. A. DE C. V.",PEMEX,PL/9017/EXP/ES/2015,GAS_STATION,Avenida Universidad No. 111 Norte,-100.3023,25.74002
10109,"SERVICIO ARCHUNDIA, S. A. DE C. V.",PEMEX,PL/8920/EXP/ES/2015,GAS_STATION,Avenida Independencia No. 84-A,-99.61205,19.98336
10110,Gasolineria el rosario S.A. de C.V.,PEMEX,PL/9032/EXP/ES/2015,GAS_STATION,Carretera Tlaxcoapan - Tlahuelilpan Km 1 S/N,-99.22205,20.10227
10111,SERVICIO 3 ESTRELLAS Y S.A. DE C.V.,PEMEX,PL/9139/EXP/ES/2015,GAS_STATION,Km 15.5 Carretera Puebla-Tlaxcala S/N,-98.22694,19.16636
10112,SERVICIO TEPEACA S.A. DE C.V.,PEMEX,PL/9112/EXP/ES/2015,GAS_STATION,Carretera Tehuacan Esquina Boulevard Cuauhtemoc Km 169,-97.90143,18.95654
10113,"SERVICIO GIRASOLES DEL SUR, S.A. DE C.V.",PEMEX,PL/9165/EXP/ES/2015,GAS_STATION,Carretera Izucar de Matamoros-San J. Epatlán Km 8.1,-98.40276,18.60821
10114,"CORPORACIÓN GASOLINERA MILLENIUM, S.A. DE C.V.",PEMEX,PL/8902/EXP/ES/2015,GAS_STATION,Avenida No Reelección No. 385,-99.17908,18.85037
10115,"CORPORACIÓN GASOLINERA MILLENIUM, S.A. DE C.V.",PEMEX,PL/8938/EXP/ES/2015,GAS_STATION,Avenida Vallarta No. 850,-103.3572,20.67516
10116,CARLOS HERNAN FIGUEROA MARTINEZ,PEMEX,PL/9136/EXP/ES/2015,GAS_STATION,Carretera Federal Chetumal Carrillo Puerto Km 56.7,-88.18704,18.94394
10117,"Servicio Industrial Umán, S.A de C.V",PEMEX,PL/8932/EXP/ES/2015,GAS_STATION,19 No. 414,-89.70283,20.91687
10118,"ESTACION DE SERVICIO HANDALL, S.A. DE C.V.",PEMEX,PL/8968/EXP/ES/2015,GAS_STATION,Avenida Machuxac N. 542,-88.31246,18.53057
10119,SERVICIO DEMOCRACIA SA DE CV,PEMEX,PL/8949/EXP/ES/2015,GAS_STATION,Democracia 313 Esquina Con 20 de Noviembre,-99.15569,23.72552
10120,"COMERCIALIZADORA DHEM, S.A. DE C.V.",PEMEX,PL/9042/EXP/ES/2015,GAS_STATION,Boulevard Valsequillo No. 331,-98.21362,19.02517
10121,GASOLINERA PLATON SANCHEZ S.A. DE C.V.,PEMEX,PL/9056/EXP/ES/2015,GAS_STATION,Gonzalez Ortega No. 60,-98.3709,21.27385
10122,YSYGUIEL PEÑA CHAIDEZ,PEMEX,PL/9126/EXP/ES/2015,GAS_STATION,Carretera Internacional No. 42000 Sur,-107.1535,24.49964
10123,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PEMEX,PL/9110/EXP/ES/2015,GAS_STATION,Boulevard Vicente Valtierra No. 2602,-101.6581,21.13041
10124,ESTACION DE SERV. AUTOP. MEXICO PUEBLA S.A. DE C.V,PEMEX,PL/9188/EXP/ES/2015,GAS_STATION,Km 120 México-Puebla,-98.23159,19.09754
10125,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PEMEX,PL/8904/EXP/ES/2015,GAS_STATION,Boulevard Independencia No. 1661 Oriente,-103.4314,25.56274
10126,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PEMEX,PL/9175/EXP/ES/2015,GAS_STATION,Boulevard Acapulco No. 4600,-100.2813,25.62226
10127,COMBUSTIBLES Y LUBRICANTES DE CUAUHTEMOC S A DE C,PEMEX,PL/8889/EXP/ES/2015,GAS_STATION,Ave Felipe Angeles Y Roberto Fierro No. 2031,-103.8102,24.28775
10128,SERVICIO SAN FRANCISCO DEL MEZQUITAL S.A. DE C.V.,PEMEX,PL/9117/EXP/ES/2015,GAS_STATION,Boulevard 4 Culturas S/N,-104.3873,23.48203
10129,MULTISERVICIOS ESPECIALIZADOS MORITA S.A. DE C.V.,PEMEX,PL/8899/EXP/ES/2015,GAS_STATION,Boulevard a San José de Gracia No. 1005,-102.2939,22.14736
10130,"ESTACION DE SERVICIO EL JACAL, S.A. DE C.V.",PEMEX,PL/9035/EXP/ES/2015,GAS_STATION,Carretera Federal Toluca-Nogales Km 55.5 Sn,-100.0853,19.4018
10131,Servicio Coaxal S.A. de C.V.,PEMEX,PL/8897/EXP/ES/2015,GAS_STATION,El Pintor 2b Esquina Miguel Hidalgo 12b,-97.00097,19.41887
10132,"TEN GAS, S. A. DE C. V.",PEMEX,PL/8946/EXP/ES/2015,GAS_STATION,Avenida Poniente 7 No. 1072,-97.11317,18.84073
10133,SERVICIO RAMOS SA DE CV,PEMEX,PL/8892/EXP/ES/2015,GAS_STATION,Calle 16a No. 87,-89.74234,20.88977
10134,HIDROCARBUROS EL CAMINO S.A. DE C.V.,PEMEX,PL/9184/EXP/ES/2015,GAS_STATION,Alvarado Tuxtepec Kilometro 63.950 S/N,-95.83135,18.33636
10135,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PEMEX,PL/9173/EXP/ES/2015,GAS_STATION,Avenida Santa Engracia No. 127,-100.3897,25.80798
10136,"CORPORACIÓN GASOLINERA MILLENIUM, S.A. DE C.V.",PEMEX,PL/8907/EXP/ES/2015,GAS_STATION,Centenario No. 13,-99.16377,19.3505
10137,GASOLINERA GOMO SA DE CV,PEMEX,PL/9196/EXP/ES/2015,GAS_STATION,Calle Coahuila No. 8300 Sur,-109.9398,27.44366
10138,"Hidrocarburos La Marquesilla, S.A. de C.V.",PEMEX,PL/9185/EXP/ES/2015,GAS_STATION,Autopista Tinaja Sayula Kilometro 152+241.49,-95.25892,18.00674
10139,"RARSA, S.A. DE C.V.",PEMEX,PL/8869/EXP/ES/2015,GAS_STATION,Carretera Ayutla-Tierra Colorada Km 132,-99.25504,16.99312
10140,SAMUEL CHAVEZ VILLALOBOS,PEMEX,PL/8951/EXP/ES/2015,GAS_STATION,Carretera Chihuahua-Parralvalle Zaragoza-Parral Km 184.47,-105.6396,26.93616
10141,MARIA DEL ROSARIO LUNA LUNA,PEMEX,PL/9023/EXP/ES/2015,GAS_STATION,Prolongación Nacional S/N,-103.3111,21.93075
10142,"AEROGAS DE SAN LUIS, SA DE CV",PEMEX,PL/8942/EXP/ES/2015,GAS_STATION,Carretera Federal No. 80 Km 33+300,-100.1652,22.86672
10143,Mordup Combustibles S.A. de C.V.,PEMEX,PL/8969/EXP/ES/2015,GAS_STATION,Avenida Morelos No. 48 Esquina Calle Nuevo León,-99.38654,19.6508
10144,SERVICIO 3 ESTRELLAS Y S.A. DE C.V.,PEMEX,PL/9142/EXP/ES/2015,GAS_STATION,Km 18.5 Carretera Tlax-Pue /Calle Allende Y Tecuanatla,-98.2383,19.18879
10145,SERVICIO ACAPULCO  DIAMANTE  S.A. DE C.V.,PEMEX,PL/9019/EXP/ES/2015,GAS_STATION,Avenida Rancho Acapulco No. 2411 Esquina Avenida México,-99.86656,16.87346
10146,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PEMEX,PL/9108/EXP/ES/2015,GAS_STATION,Boulevard Antonio Cárdenas No. 1564,-100.9993,25.40418
10147,E.S.G.E.S. S.A DE C.V,PEMEX,PL/9092/EXP/ES/2015,GAS_STATION,Carretera Frontera-Villahermosa Km 200 No. 8,-92.63849,18.53543
10148,TEUTILA ORANTES RUIZ,PEMEX,PL/9189/EXP/ES/2015,GAS_STATION,Carretera de Cuota Arriaga-Tapachula Km 218,-92.66661,15.30016
10149,"GASOLINERA FOY CABO ROJO, SA DE CV.",PEMEX,PL/9202/EXP/ES/2015,GAS_STATION,Aquiles Serdan No. 27 A,-97.44563,21.27712
10150,GASOLINERA OMEGA MATEHUALA I SA DE CV,PEMEX,PL/9021/EXP/ES/2015,GAS_STATION,Libramiento Matehuala Km 187+436 Lado Derecho,-100.6078,23.61633
10151,"SUPER'S RAPÍDITOS BIP BIP, S.A. DE C.V.",PEMEX,PL/8887/EXP/ES/2015,GAS_STATION,Santiago Blancas No. 306 Esquina Ramon Rayon,-106.3712,31.62663
10152,MULTISERVICIO OBREGON S.A. DE C.V.,PEMEX,PL/9148/EXP/ES/2015,GAS_STATION,Avenida Cuauhtemoc S/N,-106.9077,28.75064
10153,E.S.G.E.S. S.A DE C.V,PEMEX,PL/9088/EXP/ES/2015,GAS_STATION,Mz. 46 Zona 1 Lt. 1 S/N,-91.49331,18.78838
10154,MULTISERVICIOS MILCUMBRES S.A. DE C.V.,PEMEX,PL/9111/EXP/ES/2015,GAS_STATION,Prolongación Avenida Acueducto 7760,-101.1205,19.68754
10155,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PEMEX,PL/9152/EXP/ES/2015,GAS_STATION,Carretera a Huinala Km 2 No. 1008,-100.1807,25.7447
10156,SUPER SERVICIO POZA RICA SA,PEMEX,PL/8893/EXP/ES/2015,GAS_STATION,Boulevard Lázaro Cárdenas No. 803,-97.47133,20.53428
10157,EDUARDO PERALTA ENCINAS,PEMEX,PL/9031/EXP/ES/2015,GAS_STATION,Avenida Periférico Norte No. 371,-110.9743,29.11219
10158,"COMERCIALIZADORA DHEM, S.A. DE C.V.",PEMEX,PL/9043/EXP/ES/2015,GAS_STATION,Boulevard Valsequillo No. 6305,-98.2063,19.00437
10159,PEDRO PARRA BALTAZAR,PEMEX,PL/9182/EXP/ES/2015,GAS_STATION,Calle Baja California No. 8012,-117.0404,32.53925
10160,HUGO ALBERTO GALVAN GARCIA,PEMEX,PL/8884/EXP/ES/2015,GAS_STATION,Carretera Victoria-Matamoros Km 175,-98.14226,24.85899
10161,Combustibles y Lubricantes Cazones SA de CV,PEMEX,PL/9081/EXP/ES/2015,GAS_STATION,Boulevard Lázaro Cárdenas No. 31,-97.31071,20.70155
10162,"AUTOSERVICIO TAXIMAROA, S.A. DE C.V.",PEMEX,PL/8915/EXP/ES/2015,GAS_STATION,Libramiento Norte Km 10+500,-100.522,19.68605
10163,FONATUR OPERADORA PORTUARIA SA DE CV,PEMEX,PL/8873/EXP/ES/2015,GAS_STATION,Avenida Aquiles Serdan No. 200 Oriente,-110.8843,27.92268
10164,"Gasolinera Tlatlauqui, S.A. de C.V.",PEMEX,PL/8891/EXP/ES/2015,GAS_STATION,Avenida Reforma No. 132,-97.49754,19.8456
10165,"COMBUSTIBLES LA POCHOTA, S.A. DE C.V.",PEMEX,PL/8962/EXP/ES/2015,GAS_STATION,Emiliano Zapata No. 930,-96.12211,18.24506
10166,OPERADORA JOVEL SA DE CV,PEMEX,PL/9099/EXP/ES/2015,GAS_STATION,Boulevard Juan Sabines Gutierrez No. 40,-92.62827,16.71666
10167,SAMUEL CHAVEZ VILLALOBOS,PEMEX,PL/8950/EXP/ES/2015,GAS_STATION,Anillo Perimetral Km 4.7,-105.6718,26.91738
10168,E.S.G.E.S. S.A DE C.V,PEMEX,PL/9180/EXP/ES/2015,GAS_STATION,Avenida Insurgentes S/N Esquina Tzisauche Mz. 001 Lt. 52,-88.32508,18.51884
10169,GONBRIZ SA DE CV,PEMEX,PL/8957/EXP/ES/2015,GAS_STATION,Carretera Km Uno S/N Tumbiscatio-Arteaga,-102.3712,18.52229
10170,"Servicio El Sauz Amarillo AG, S.A. de C.V.",PEMEX,PL/8954/EXP/ES/2015,GAS_STATION,Sauz Amarillo No. 1,-101.928,21.33748
10171,ESTACION GASOEXPRESS SA DE CV,PEMEX,PL/9010/EXP/ES/2015,GAS_STATION,Adolfo López Mateos No. 1300 Local 11,-103.4432,20.59072
10172,E.S.G.E.S. S.A DE C.V,PEMEX,PL/9096/EXP/ES/2015,GAS_STATION,Carretera Catazaja-Palenque Km 126,-91.99704,17.51505
10173,"GASOLINERA MASTER, S.A. DE C.V.",PEMEX,PL/9039/EXP/ES/2015,GAS_STATION,18 de Noviembre No. 2228,-98.1561,19.05304
10174,"Servicio del Nordeste, S.A. de C.V.",PEMEX,PL/8974/EXP/ES/2015,GAS_STATION,Avenida Pedro Cárdenas S/N,-97.50996,25.83519
10175,"SUPER SERVICIO HUANIQUEO, S.A. DE C.V.",PEMEX,PL/9013/EXP/ES/2015,GAS_STATION,Km 26 300 Carretera Coeneo - Huaniqueo,-101.5083,19.88701
10176,BURGOS PLUS GASOLINERAS S.A. DE C.V.,PEMEX,PL/9067/EXP/ES/2015,GAS_STATION,Heron Ramirez 1805,-98.29169,26.06993
10177,NESTOR RODRIGUEZ DOMINGUEZ,PEMEX,PL/8986/EXP/ES/2015,GAS_STATION,Carretera Iguala-Taxco Km 1.7,-99.52849,18.36517
10178,GrupoGarivedeMexicoDistribuidoradePetroliferosSACV,PEMEX,PL/9034/EXP/ES/2015,GAS_STATION,Avenida Adolfo López Mateos No. 205-A Esquina Oriente 24,-98.92046,19.28675
10179,"Gomalva, S.A. de C.V.",PEMEX,PL/9141/EXP/ES/2015,GAS_STATION,Carretera Federal México-Cuautla S/N Lt. 01,-98.88277,19.27393
10180,"AUTOSERVICIO ARBUSTO, S.A. DE C.V.",PEMEX,PL/8917/EXP/ES/2015,GAS_STATION,Carretera Federal Toluca-Cd.Altamirano Km 8.7,-99.72745,19.2539
10181,SERVICIO COLIMAN SA DE CV,PEMEX,PL/8972/EXP/ES/2015,GAS_STATION,Avenida Carlos de La Madrid Bejar No. 480,-103.7233,19.2294
10182,"GASOLINERA BORJA, S.A DE C.V.",PEMEX,PL/8991/EXP/ES/2015,GAS_STATION,Calle 9 Entre Canal Revestido Y Rodolfo Santa Liz,-110.1167,27.46383
10183,GASBEL LA PLAYA S.A DE C.V.,PEMEX,PL/9030/EXP/ES/2015,GAS_STATION,Carretera Tuxpam-Barra Norte Kilometro 6,-97.34456,20.9577
10184,E.S.G.E.S. S.A DE C.V,PEMEX,PL/9101/EXP/ES/2015,GAS_STATION,Avenida Costera Int. del Muelle Pesquero de San Francisco,-90.53039,19.86245
10185,Combustibles y Lubricantes Ayotoxco SA de CV,PEMEX,PL/9083/EXP/ES/2015,GAS_STATION,Km 0+700 Carretera Federal Ayotoxco-Teziutlán,-97.39963,20.09914
10186,JOSE MANUEL JAVIER CERVANTES LOPEZ,PEMEX,PL/9134/EXP/ES/2015,GAS_STATION,Km 20 Carretera Puebla-Tlaxcala S/N.,-98.24053,19.20909
10187,COMBUSTIBLES VELARDE ESPINOZA SA DE CV,PEMEX,PL/8922/EXP/ES/2015,GAS_STATION,Benito Juárez No. 815 Ote,-108.981,25.78401
10188,E.S.G.E.S. S.A DE C.V,PEMEX,PL/9178/EXP/ES/2015,GAS_STATION,Boulevard Instituto Tecnologico Esquina José María Morelos Mz. 4 Lt. 4 5 Y 6,-94.55573,18.00373
10189,"ESTACION DE SERVICIO LAJA, SA DE CV",PEMEX,PL/8885/EXP/ES/2015,GAS_STATION,Libramiento Empalme Escobedo-Comonfort No. 760,-100.7749,20.71585
10190,E.S.G.E.S. S.A DE C.V,PEMEX,PL/9093/EXP/ES/2015,GAS_STATION,Avenida Concordia No. 68,-90.49567,19.83147
10191,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PEMEX,PL/9150/EXP/ES/2015,GAS_STATION,Autopista Monterrey Reynosa Km 33.7,-99.97034,25.60012
10192,CARLOS ROMEO HERRERA OROPEZA,PEMEX,PL/8886/EXP/ES/2015,GAS_STATION,Carretera a Huehuetla- Lipuntahuaca Sn,-97.37515,20.05608
10193,"Combustibles y Lubricantes Poliforum, S.A de C.V",PEMEX,PL/8934/EXP/ES/2015,GAS_STATION,Calle 95-A No. 300 X16 Circuito Colonias Y 16-A,-89.59229,20.94455
10194,HOMERO AYUP ROMERO,PEMEX,PL/9060/EXP/ES/2015,GAS_STATION,Calzada José Vasconcelos No. 250,-103.3964,25.53258
10195,Servicio Tren  SA de CV,PEMEX,PL/9062/EXP/ES/2015,GAS_STATION,Carretera México - Texcoco Km 19.4,-98.96363,19.35409
10196,GASOLINERA LA GRULLITA S.A DE C.V,PEMEX,PL/8933/EXP/ES/2015,GAS_STATION,Calzada Monterrey No. 1,-114.8213,32.43367
10197,MOMA COMBUSTIBLES S.A. DE C.V.,PEMEX,PL/8961/EXP/ES/2015,GAS_STATION,Carretera Fed. Cd. Aleman-Sayula Km 16+126,-96.00312,18.11319
10198,"AUTOSERVICIO TONALA, S.A. DE C.V.",PEMEX,PL/8955/EXP/ES/2015,GAS_STATION,Avenida Matatlán 1181,-103.222,20.67047
10199,"COMBUSTIBLES AMECAMECA, S.A. DE C.V.",PEMEX,PL/8918/EXP/ES/2015,GAS_STATION,Libramiento Sacromonte S/N,-98.77611,19.11202
10200,MYRNA ELIZABETH CABANILLAS CARRILLO,PEMEX,PL/9144/EXP/ES/2015,GAS_STATION,Carretera 500 Km 47.5,-107.9059,25.05481
10201,GASOMAX S.A. DE C.V.,PEMEX,PL/8914/EXP/ES/2015,GAS_STATION,Periférico Poniente Esquina Avenida Escuinapa Y Rosario,-110.9627,29.04776
10202,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PEMEX,PL/9161/EXP/ES/2015,GAS_STATION,Jardines de La Silla No. 301,-100.1885,25.64812
10203,"PETROLIFEROS LA TERRITORIAL, S. DE R.L. DE C.V.",PEMEX,PL/8958/EXP/ES/2015,GAS_STATION,Avenida Álvaro Obregón No. 2601,-114.7494,32.47347
10204,"MULTISERVICIOS DZILBACHEN, S.A. DE C.V.",PEMEX,PL/9003/EXP/ES/2015,GAS_STATION,Km 0.5 Carretera Dzibalchen - Chenco S/N,-89.74046,19.457
10205,HR SOL SERVICIOS ADMINISTRATIVOS FONDO 3 S.A DE C.V.,PEMEX,PL/9045/EXP/ES/2015,GAS_STATION,Jorge Rojo Lugo Esquina Libramiento Tizayuca,-98.97367,19.84828
10206,SERVICIO CIRCULO GL SA DE CV,PEMEX,PL/9193/EXP/ES/2015,GAS_STATION,Boulevard Nainari No. 1050 Oriente,-109.9295,27.49938
10207,JOSE JAIME CASTELLANOS FLORES,PEMEX,PL/8994/EXP/ES/2015,GAS_STATION,Carretera Zapotlán del Rey Poncitlán Esquina Calle México,-102.9283,20.46415
10208,IMPULSORA ALLENDE SA DE CV,PEMEX,PL/9086/EXP/ES/2015,GAS_STATION,Tamaulipas No. 401 Oriente,-97.85371,22.21785
10209,SERVICIO LAAG SA DE CV,PEMEX,PL/8967/EXP/ES/2015,GAS_STATION,Labaro Patrio No. 146,-98.31796,26.10083
10210,MULTISERVICIOS ESPECIALIZADOS MORITA S.A. DE C.V.,PEMEX,PL/8896/EXP/ES/2015,GAS_STATION,Boulevard Hidalgo No 269,-102.2407,21.57786
10211,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PEMEX,PL/9155/EXP/ES/2015,GAS_STATION,Alcanfor No. 100-A,-100.2436,25.77774
10212,"TEN GAS, S. A. DE C. V.",PEMEX,PL/8952/EXP/ES/2015,GAS_STATION,Avenida 5 Y Calle 7 No. Lt.40 M1,-97.08079,18.85808
10213,"NEPSOL, S.A. DE C.V.",PEMEX,PL/9009/EXP/ES/2015,GAS_STATION,Avenida San Fernando No. 44,-99.16246,19.29019
10214,JOSE CARLOS ABRAHAM CERVANTES LOPEZ,PEMEX,PL/9124/EXP/ES/2015,GAS_STATION,Abasolo Oriente No. 215,-97.92017,19.31679
10215,"Ener Lago, S.A. de C.V.",PEMEX,PL/9058/EXP/ES/2015,GAS_STATION,Allende No. 998,-98.88925,19.26167
10216,SUPER SERVICIO ENRIQUEZ S.A. DE C.V.,PEMEX,PL/9114/EXP/ES/2015,GAS_STATION,Km 8 Carretera Cardel-Nautla,-96.37971,19.4351
10217,BURGOS PLUS GASOLINERAS S.A. DE C.V.,PEMEX,PL/9065/EXP/ES/2015,GAS_STATION,Carretera Reynosa-San Fernando Km 8 No. 1500,-98.27804,26.02945
10218,SERVICIOS EL PALMAR VERDE SA DE CV,PEMEX,PL/8940/EXP/ES/2015,GAS_STATION,Avenida Fray Marcos de Niza 3049 Sur,-107.4395,24.77879
10219,CRUZ ALBERTO MORENO ACOSTA,PEMEX,PL/9104/EXP/ES/2015,GAS_STATION,Boulevard Manuel J. Clouthier No. 3055 Sur,-107.4256,24.78963
10220,COMBUSTIBLES Y LUBRICANTES HANDALL SA DE CV (8301),PEMEX,PL/9001/EXP/ES/2015,GAS_STATION,Avenida 19 Libramiento Mz. 25 Lt. 21,-88.39508,18.6849
10221,"DOS OCEANOS PASO DEL TORO, S.A. DE C.V.",PEMEX,PL/8909/EXP/ES/2015,GAS_STATION,Carretera Veracruz-Cordoba Km 18,-96.13466,19.02382
10222,XAVIER DE LEON REYES,PEMEX,PL/8999/EXP/ES/2015,GAS_STATION,Calle Manuel Doblado S/N,-101.7161,22.62461
10223,"SERVICIO PANTEPEC, S.A. DE C.V.",PEMEX,PL/9192/EXP/ES/2015,GAS_STATION,Boulevard Alamo-Idolo S/N,-97.66768,20.9026
10224,"CORPORACIÓN GASOLINERA MILLENIUM, S.A. DE C.V.",PEMEX,PL/8913/EXP/ES/2015,GAS_STATION,Avenida Central No. 20,-99.03989,19.50469
10225,COMBUSTIBLES VELARDE ESPINOZA SA DE CV,PEMEX,PL/9055/EXP/ES/2015,GAS_STATION,Ignacio Allende 127 Sur,-108.99,25.78974
10226,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PEMEX,PL/9156/EXP/ES/2015,GAS_STATION,Avenida México No. 7601-B,-100.1821,25.65578
10227,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PEMEX,PL/9163/EXP/ES/2015,GAS_STATION,Avenida Universidad 1011 Y Lerdo de Tejada,-100.2964,25.759
10228,SERVICIOS ARGUELLES SA DE CV,PEMEX,PL/8965/EXP/ES/2015,GAS_STATION,Carretera Ribereña Y Crucero Rey-Díaz Km 24 S/N,-98.46695,26.18701
10229,"Ecategas, S.A. de C.V.",PEMEX,PL/9049/EXP/ES/2015,GAS_STATION,Calzada de Las Bombas S/N,-99.00269,19.62115
10230,"EL CALLEJON DE MORELOS, S.A. DE C.V.",PEMEX,PL/9098/EXP/ES/2015,GAS_STATION,Km 79.6 Carretera Federal Ocotlán - Guadalajara,-102.7838,20.34745
10231,"Estación de Servicio Siderúrgica, S.A de C.V",PEMEX,PL/8930/EXP/ES/2015,GAS_STATION,Calle 50 X 21 Y 23 No. 340,-89.62885,21.04436
10232,Grupo Pizano sa de cv,PEMEX,PL/8964/EXP/ES/2015,GAS_STATION,Carretera Maravatio-Acambaro Entq. Tziritzicuaro Km 8,-100.5031,19.95744
10233,Gasolineria Montevideo SA de CV,PEMEX,PL/9102/EXP/ES/2015,GAS_STATION,Avenida Montevideo No. 244,-99.13651,19.49122
10234,"CORPORACIÓN GASOLINERA MILLENIUM, S.A. DE C.V.",PEMEX,PL/8898/EXP/ES/2015,GAS_STATION,Autopista México-Querétaro Km 58.5,-99.26897,19.8347
10235,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PEMEX,PL/9158/EXP/ES/2015,GAS_STATION,Avenida Las Palmas No. 430,-100.2669,25.78467
10236,Municipio de Tepeapulco,PEMEX,PL/8919/EXP/ES/2015,GAS_STATION,Avenida Carlos Lazo S/N,-98.58078,19.77778
10237,"GASOLINERA CARBEL, SA DE CV",PEMEX,PL/9203/EXP/ES/2015,GAS_STATION,Boulevard Francisco I. Madero 3088,-107.3649,24.80084
10238,ESTACION ARLO SA DE CV,PEMEX,PL/9073/EXP/ES/2015,GAS_STATION,Carretera Reynosa - San Fernando Km 47,-98.22478,25.44794
