place_id,observation,gas_price,type,update_time,Año,Mes,Dia,Hora
2571,,18.69,regular,2019-02-12 16:05:00,2019,02,12,16
2571,,19.39,premium,2019-02-12 16:05:00,2019,02,12,16
7777,,19.45,regular,2019-02-02 00:00:00,2019,02,02,00
7777,,20,premium,2019-02-02 00:00:00,2019,02,02,00
7612,,19.74,regular,2019-02-16 00:00:00,2019,02,16,00
7612,,20.64,premium,2019-02-16 00:00:00,2019,02,16,00
7864,,19.29,regular,2019-02-16 00:00:00,2019,02,16,00
7864,,19.44,premium,2019-02-16 00:00:00,2019,02,16,00
7864,,21.59,diesel,2019-02-16 00:00:00,2019,02,16,00
7579,,19.29,regular,2019-02-16 09:30:00,2019,02,16,09
7579,,20.29,premium,2019-02-16 09:30:00,2019,02,16,09
7579,,20.86,diesel,2019-02-16 09:30:00,2019,02,16,09
8539,,20,regular,2019-02-15 01:00:00,2019,02,15,01
8539,,21.9,diesel,2019-02-15 01:00:00,2019,02,15,01
8079,,18.09,regular,2019-02-16 09:30:00,2019,02,16,09
8079,,18.93,premium,2019-02-16 09:30:00,2019,02,16,09
8079,,20.59,diesel,2019-02-16 09:30:00,2019,02,16,09
7525,,17.69,regular,2019-02-15 09:30:00,2019,02,15,09
7525,,18.49,premium,2019-02-15 09:30:00,2019,02,15,09
8181,,17.99,regular,2019-02-16 09:35:00,2019,02,16,09
8181,,18.19,premium,2019-02-16 09:35:00,2019,02,16,09
8181,,20.69,diesel,2019-02-16 09:35:00,2019,02,16,09
8069,,19.28,regular,2019-01-23 15:00:00,2019,01,23,15
8069,,20.55,premium,2019-01-23 15:00:00,2019,01,23,15
8069,,20.92,diesel,2019-01-23 15:00:00,2019,01,23,15
8494,,19.8,regular,2019-02-16 00:01:00,2019,02,16,00
8494,,20.8,premium,2019-02-16 00:01:00,2019,02,16,00
8494,,21.22,diesel,2019-02-16 00:01:00,2019,02,16,00
2155,,18.69,regular,2019-02-12 15:06:00,2019,02,12,15
2155,,19.39,premium,2019-02-12 15:06:00,2019,02,12,15
8111,,19.28,regular,2019-01-23 15:00:00,2019,01,23,15
8111,,20.55,premium,2019-01-23 15:00:00,2019,01,23,15
7628,,19.8,regular,2019-02-16 00:01:00,2019,02,16,00
7628,,21.22,diesel,2019-02-16 00:01:00,2019,02,16,00
7705,,19.12,regular,2019-02-15 09:40:00,2019,02,15,09
7705,,19.45,premium,2019-02-15 09:40:00,2019,02,15,09
8000,,19.8,regular,2019-02-16 00:01:00,2019,02,16,00
8000,,20.8,premium,2019-02-16 00:01:00,2019,02,16,00
8000,,21.22,diesel,2019-02-16 00:01:00,2019,02,16,00
7882,,20.08,regular,2018-12-11 23:00:00,2018,12,11,23
7882,,21.4,premium,2018-12-11 23:00:00,2018,12,11,23
7882,,20.85,diesel,2018-12-11 23:00:00,2018,12,11,23
7805,,21.28,regular,2019-02-15 21:45:00,2019,02,15,21
7805,,21.59,premium,2019-02-15 21:45:00,2019,02,15,21
7805,,23.26,diesel,2019-02-15 21:45:00,2019,02,15,21
8358,,21.28,regular,2019-02-15 21:45:00,2019,02,15,21
8358,,21.59,premium,2019-02-15 21:45:00,2019,02,15,21
8358,,23.26,diesel,2019-02-15 21:45:00,2019,02,15,21
7734,,18.14,regular,2019-02-16 00:01:00,2019,02,16,00
7734,,17.21,premium,2019-02-16 00:01:00,2019,02,16,00
7734,,20.78,diesel,2019-02-16 00:01:00,2019,02,16,00
7918,,20.05,regular,2019-02-16 00:00:00,2019,02,16,00
7918,,21.23,premium,2019-02-15 00:00:00,2019,02,15,00
7918,,21.69,diesel,2019-02-15 00:00:00,2019,02,15,00
7784,,20.15,regular,2019-02-16 00:00:00,2019,02,16,00
7784,,20.79,premium,2019-02-16 00:00:00,2019,02,16,00
2540,,18.89,regular,2019-02-13 13:55:00,2019,02,13,13
2540,,19.39,premium,2019-02-12 15:35:00,2019,02,12,15
7755,,20.35,regular,2019-02-14 00:00:00,2019,02,14,00
7755,,21.35,premium,2019-02-14 00:00:00,2019,02,14,00
8486,,18.24,regular,2019-02-16 12:35:00,2019,02,16,12
8486,,18.26,premium,2019-02-16 12:35:00,2019,02,16,12
7819,,19.8,regular,2019-02-16 00:01:00,2019,02,16,00
7819,,21.21,premium,2019-02-16 00:01:00,2019,02,16,00
7819,,22.29,diesel,2019-02-16 00:01:00,2019,02,16,00
7823,,20.25,regular,2019-02-16 00:00:00,2019,02,16,00
7823,,21.35,premium,2019-02-16 00:00:00,2019,02,16,00
7989,,17.95,regular,2019-02-07 07:00:00,2019,02,07,07
7989,,18.5,premium,2019-02-07 07:00:00,2019,02,07,07
7989,,20.7,diesel,2019-02-07 07:00:00,2019,02,07,07
7658,,19.79,regular,2019-02-16 07:30:00,2019,02,16,07
7658,,21.03,premium,2019-02-16 07:30:00,2019,02,16,07
7658,,21.83,diesel,2019-02-16 07:30:00,2019,02,16,07
7747,,18.95,regular,2019-02-14 00:00:00,2019,02,14,00
7747,,20.19,premium,2019-02-14 00:00:00,2019,02,14,00
7747,,20.98,diesel,2019-02-14 00:00:00,2019,02,14,00
8071,,20.15,regular,2019-02-16 00:00:00,2019,02,16,00
8071,,20.75,premium,2019-02-16 00:00:00,2019,02,16,00
8507,,19.99,diesel,2019-02-16 02:00:00,2019,02,16,02
8507,,18.51,regular,2019-02-14 02:00:00,2019,02,14,02
8507,,19.81,premium,2019-02-02 02:00:00,2019,02,02,02
7607,,20.28,regular,2019-02-16 00:01:00,2019,02,16,00
7607,,20.06,premium,2019-02-16 00:01:00,2019,02,16,00
7607,,22.7,diesel,2019-02-16 00:01:00,2019,02,16,00
2391,,20.14,diesel,2019-02-15 14:00:00,2019,02,15,14
2391,,15.19,regular,2019-02-11 18:32:00,2019,02,11,18
2391,,17.39,premium,2019-02-07 21:30:00,2019,02,07,21
8520,,20.19,regular,2019-02-16 00:00:00,2019,02,16,00
8520,,20.89,premium,2019-02-16 00:00:00,2019,02,16,00
8520,,21.59,diesel,2019-02-16 00:00:00,2019,02,16,00
8184,,19.4,regular,2019-02-08 15:00:00,2019,02,08,15
8184,,20.7,premium,2018-12-20 00:01:00,2018,12,20,00
7594,,19.99,regular,2019-02-16 02:00:00,2019,02,16,02
7594,,20.8,premium,2019-02-16 02:00:00,2019,02,16,02
7594,,21.9,diesel,2019-02-16 02:00:00,2019,02,16,02
7617,,19.09,regular,2019-02-16 01:00:00,2019,02,16,01
7617,,19.19,premium,2019-02-16 01:00:00,2019,02,16,01
8143,,19.11,regular,2019-02-14 01:00:00,2019,02,14,01
8143,,21.4,diesel,2019-02-14 01:00:00,2019,02,14,01
7848,,20.19,regular,2019-02-16 00:00:00,2019,02,16,00
7848,,20.89,premium,2019-02-16 00:00:00,2019,02,16,00
8338,,15.19,regular,2019-02-16 01:01:00,2019,02,16,01
8338,,20.29,diesel,2019-02-15 01:01:00,2019,02,15,01
8338,,16.59,premium,2019-02-02 01:01:00,2019,02,02,01
7528,,20.25,regular,2019-02-13 00:05:00,2019,02,13,00
7528,,21.2,premium,2019-02-13 00:05:00,2019,02,13,00
7670,,20.15,regular,2019-02-16 00:00:00,2019,02,16,00
7670,,20.75,premium,2019-02-16 00:00:00,2019,02,16,00
7914,,22.2,diesel,2019-02-12 21:20:00,2019,02,12,21
7914,,20.18,regular,2019-02-11 09:10:00,2019,02,11,09
7914,,21.1,premium,2019-01-30 14:10:00,2019,01,30,14
2514,,17.85,regular,2019-02-16 00:00:00,2019,02,16,00
2514,,18.85,premium,2019-02-16 00:00:00,2019,02,16,00
2514,,20.62,diesel,2019-02-16 00:00:00,2019,02,16,00
8190,,20.19,regular,2019-02-16 00:00:00,2019,02,16,00
8190,,20.95,premium,2019-02-16 00:00:00,2019,02,16,00
7801,,15.19,regular,2019-02-16 01:01:00,2019,02,16,01
7801,,20.29,diesel,2019-02-15 01:01:00,2019,02,15,01
7801,,16.59,premium,2019-01-26 01:01:00,2019,01,26,01
7571,,19.09,regular,2019-02-16 01:00:00,2019,02,16,01
7571,,20.69,premium,2019-02-16 01:00:00,2019,02,16,01
7741,,20.19,regular,2019-02-16 00:00:00,2019,02,16,00
7741,,20.89,premium,2019-02-16 00:00:00,2019,02,16,00
8106,,18.99,regular,2019-02-16 00:00:00,2019,02,16,00
8106,,21.24,diesel,2019-02-16 00:00:00,2019,02,16,00
8106,,19.79,premium,2019-02-15 00:00:00,2019,02,15,00
8316,,20.36,regular,2019-02-16 00:00:00,2019,02,16,00
8316,,21.29,premium,2019-02-16 00:00:00,2019,02,16,00
7922,,15.19,regular,2019-02-16 01:01:00,2019,02,16,01
7922,,20.29,diesel,2019-02-15 01:01:00,2019,02,15,01
7922,,16.59,premium,2019-02-12 01:01:00,2019,02,12,01
8531,,20.19,regular,2019-02-16 01:00:00,2019,02,16,01
8531,,21.25,premium,2019-02-16 01:00:00,2019,02,16,01
8531,,21.85,diesel,2019-02-16 01:00:00,2019,02,16,01
8239,,17.19,regular,2019-02-11 15:25:00,2019,02,11,15
8239,,18.29,premium,2019-02-07 15:30:00,2019,02,07,15
8239,,19.29,diesel,2019-02-07 15:30:00,2019,02,07,15
7533,,19.59,regular,2019-02-16 01:00:00,2019,02,16,01
7533,,21.09,premium,2019-02-16 01:00:00,2019,02,16,01
7533,,21.45,diesel,2019-02-16 01:00:00,2019,02,16,01
2339,,18.98,regular,2019-02-16 00:00:00,2019,02,16,00
2339,,20.48,premium,2019-02-16 00:00:00,2019,02,16,00
2339,,20.82,diesel,2019-02-16 00:00:00,2019,02,16,00
8267,,18.91,regular,2019-02-16 00:00:00,2019,02,16,00
8267,,19.04,premium,2019-02-16 00:00:00,2019,02,16,00
8267,,21.53,diesel,2019-02-16 00:00:00,2019,02,16,00
7521,,20.19,regular,2019-02-16 00:00:00,2019,02,16,00
7521,,20.89,premium,2019-02-16 00:00:00,2019,02,16,00
8157,,21.4,regular,2019-02-15 08:59:00,2019,02,15,08
8157,,22.08,premium,2019-02-15 08:59:00,2019,02,15,08
8157,,22.99,diesel,2019-02-15 08:59:00,2019,02,15,08
8274,,20.1,regular,2019-02-07 00:01:00,2019,02,07,00
8274,,21,premium,2019-02-07 00:01:00,2019,02,07,00
7730,,20.24,regular,2019-02-16 00:00:00,2019,02,16,00
7730,,21.32,premium,2019-02-16 00:00:00,2019,02,16,00
7730,,21.99,diesel,2019-02-16 00:00:00,2019,02,16,00
7555,,19.59,regular,2019-02-16 01:00:00,2019,02,16,01
7555,,21.09,premium,2019-02-16 01:00:00,2019,02,16,01
7555,,21.45,diesel,2019-02-16 01:00:00,2019,02,16,01
8370,,20.19,regular,2019-02-16 00:00:00,2019,02,16,00
8370,,20.85,premium,2019-02-16 00:00:00,2019,02,16,00
8099,,18.69,regular,2019-02-15 22:00:00,2019,02,15,22
8099,,19.35,premium,2019-02-15 22:00:00,2019,02,15,22
8099,,19.69,diesel,2019-02-15 22:00:00,2019,02,15,22
7562,,18.89,regular,2019-02-16 00:00:00,2019,02,16,00
7562,,19.99,premium,2019-02-16 00:00:00,2019,02,16,00
7562,,21.25,diesel,2019-02-16 00:00:00,2019,02,16,00
7846,,19.58,regular,2019-02-16 00:00:00,2019,02,16,00
7846,,20.64,premium,2019-02-16 00:00:00,2019,02,16,00
7846,,21.21,diesel,2019-02-16 00:00:00,2019,02,16,00
2264,,19.71,regular,2019-02-16 00:00:00,2019,02,16,00
2264,,20.97,premium,2019-02-16 00:00:00,2019,02,16,00
2264,,21.95,diesel,2019-02-16 00:00:00,2019,02,16,00
7999,,18.89,regular,2019-02-16 00:00:00,2019,02,16,00
7999,,19.99,premium,2019-02-16 00:00:00,2019,02,16,00
7999,,21.25,diesel,2019-02-16 00:00:00,2019,02,16,00
7847,,20.19,regular,2019-02-16 00:00:00,2019,02,16,00
7847,,20.95,premium,2019-02-16 00:00:00,2019,02,16,00
7798,,19.2,regular,2019-02-11 12:30:00,2019,02,11,12
7798,,20,premium,2019-02-11 12:30:00,2019,02,11,12
7798,,20.63,diesel,2019-02-11 12:30:00,2019,02,11,12
7701,,19.39,regular,2019-02-16 01:00:00,2019,02,16,01
7701,,20.49,premium,2019-02-16 01:00:00,2019,02,16,01
7701,,21.49,diesel,2019-02-16 01:00:00,2019,02,16,01
8097,,20.79,diesel,2019-02-12 01:00:00,2019,02,12,01
8097,,18.29,regular,2019-02-07 01:00:00,2019,02,07,01
8097,,18.99,premium,2019-02-05 01:00:00,2019,02,05,01
7872,,18.2,regular,2019-02-16 06:30:00,2019,02,16,06
7872,,17.97,premium,2019-02-16 06:30:00,2019,02,16,06
7872,,20.8,diesel,2019-02-16 06:30:00,2019,02,16,06
8428,,20.19,regular,2019-02-16 00:00:00,2019,02,16,00
8428,,20.89,premium,2019-02-16 00:00:00,2019,02,16,00
7967,,19.09,regular,2019-02-16 01:00:00,2019,02,16,01
7967,,19.99,premium,2019-02-16 01:00:00,2019,02,16,01
7967,,21.49,diesel,2019-02-16 01:00:00,2019,02,16,01
8135,,19.99,regular,2019-02-12 00:00:00,2019,02,12,00
8135,,20.87,premium,2019-02-12 00:00:00,2019,02,12,00
8135,,21.93,diesel,2019-02-12 00:00:00,2019,02,12,00
7957,,19.09,regular,2019-02-16 01:00:00,2019,02,16,01
7957,,19.85,premium,2019-02-16 01:00:00,2019,02,16,01
7957,,21.49,diesel,2019-02-16 01:00:00,2019,02,16,01
2562,,19.59,diesel,2019-02-15 16:00:00,2019,02,15,16
2562,,18.69,regular,2019-02-12 14:45:00,2019,02,12,14
2562,,19.39,premium,2019-02-12 14:45:00,2019,02,12,14
7883,,20.24,regular,2019-02-16 01:00:00,2019,02,16,01
7883,,21.24,premium,2019-02-16 01:00:00,2019,02,16,01
7883,,21.64,diesel,2019-02-16 01:00:00,2019,02,16,01
8411,,19.1,regular,2019-02-09 15:00:00,2019,02,09,15
8411,,20.12,premium,2019-02-09 15:00:00,2019,02,09,15
8411,,21.49,diesel,2019-02-09 15:00:00,2019,02,09,15
7602,,19.59,regular,2019-02-16 01:00:00,2019,02,16,01
7602,,20.99,premium,2019-02-16 01:00:00,2019,02,16,01
7602,,21.59,diesel,2019-02-16 01:00:00,2019,02,16,01
7719,,20.07,regular,2019-02-15 00:00:00,2019,02,15,00
7719,,21.23,premium,2019-02-15 00:00:00,2019,02,15,00
8451,,19.49,regular,2019-02-16 01:00:00,2019,02,16,01
8451,,20.99,premium,2019-02-16 01:00:00,2019,02,16,01
8451,,21.65,diesel,2019-02-16 01:00:00,2019,02,16,01
7829,,20.52,regular,2019-02-16 07:00:00,2019,02,16,07
7829,,21.4,premium,2019-02-16 07:00:00,2019,02,16,07
7829,,22.21,diesel,2019-02-16 07:00:00,2019,02,16,07
7913,,19.29,regular,2019-02-16 01:00:00,2019,02,16,01
7913,,20.59,premium,2019-02-16 01:00:00,2019,02,16,01
7750,,20.19,regular,2019-02-16 00:00:00,2019,02,16,00
7750,,20.95,premium,2019-02-16 00:00:00,2019,02,16,00
8193,,19.89,regular,2019-02-16 01:00:00,2019,02,16,01
8193,,21.29,premium,2019-02-16 01:00:00,2019,02,16,01
8193,,21.69,diesel,2019-02-16 01:00:00,2019,02,16,01
8147,,20.19,regular,2019-02-16 00:00:00,2019,02,16,00
8147,,20.95,premium,2019-02-16 00:00:00,2019,02,16,00
2242,,18.27,regular,2019-02-16 12:00:00,2019,02,16,12
2242,,18.56,premium,2019-02-16 12:00:00,2019,02,16,12
2242,,21.05,diesel,2019-02-16 12:00:00,2019,02,16,12
8050,,19.89,regular,2019-02-16 01:00:00,2019,02,16,01
8050,,21.25,premium,2019-02-16 01:00:00,2019,02,16,01
8050,,21.69,diesel,2019-02-16 01:00:00,2019,02,16,01
7963,,18.99,regular,2019-02-16 00:00:00,2019,02,16,00
7963,,19.13,premium,2019-02-16 00:00:00,2019,02,16,00
7963,,21.61,diesel,2019-02-16 00:00:00,2019,02,16,00
7973,,19.39,regular,2019-02-16 01:00:00,2019,02,16,01
7973,,21.09,premium,2019-02-16 01:00:00,2019,02,16,01
7973,,21.59,diesel,2019-02-16 01:00:00,2019,02,16,01
8187,,20.19,regular,2019-02-16 00:00:00,2019,02,16,00
8187,,20.95,premium,2019-02-16 00:00:00,2019,02,16,00
7988,,20.19,regular,2019-02-16 00:00:00,2019,02,16,00
7988,,20.95,premium,2019-02-16 00:00:00,2019,02,16,00
7635,,19.42,regular,2019-02-15 14:00:00,2019,02,15,14
7635,,20.52,premium,2019-02-15 14:00:00,2019,02,15,14
7635,,21.05,diesel,2019-02-15 14:00:00,2019,02,15,14
8381,,19.69,regular,2019-02-16 00:00:00,2019,02,16,00
8381,,20.19,premium,2019-02-16 00:00:00,2019,02,16,00
8381,,21.65,diesel,2019-02-16 00:00:00,2019,02,16,00
7828,,19.69,regular,2019-02-16 00:00:00,2019,02,16,00
7828,,20.19,premium,2019-02-16 00:00:00,2019,02,16,00
7828,,21.89,diesel,2019-02-16 00:00:00,2019,02,16,00
7825,,19.79,regular,2019-02-16 00:00:00,2019,02,16,00
7825,,20.79,premium,2019-02-16 00:00:00,2019,02,16,00
7825,,21.59,diesel,2019-02-16 00:00:00,2019,02,16,00
8204,,20.19,regular,2019-02-16 00:00:00,2019,02,16,00
8204,,20.89,premium,2019-02-16 00:00:00,2019,02,16,00
2268,,18.69,regular,2019-02-12 15:20:00,2019,02,12,15
2268,,19.39,premium,2019-02-12 15:20:00,2019,02,12,15
8152,,19.55,regular,2019-02-16 00:00:00,2019,02,16,00
8152,,20.45,premium,2019-02-16 00:00:00,2019,02,16,00
8152,,21.59,diesel,2019-02-16 00:00:00,2019,02,16,00
8532,,20.19,regular,2019-02-16 00:00:00,2019,02,16,00
8532,,20.89,premium,2019-02-16 00:00:00,2019,02,16,00
8532,,21.65,diesel,2019-02-16 00:00:00,2019,02,16,00
8144,,19.79,regular,2019-02-16 00:00:00,2019,02,16,00
8144,,20.79,premium,2019-02-16 00:00:00,2019,02,16,00
8144,,21.59,diesel,2019-02-16 00:00:00,2019,02,16,00
7979,,20.19,regular,2019-02-16 00:00:00,2019,02,16,00
7979,,20.95,premium,2019-02-16 00:00:00,2019,02,16,00
7979,,21.65,diesel,2019-02-16 00:00:00,2019,02,16,00
8344,,19.55,regular,2019-02-16 00:00:00,2019,02,16,00
8344,,20.45,premium,2019-02-16 00:00:00,2019,02,16,00
8344,,21.59,diesel,2019-02-16 00:00:00,2019,02,16,00
8401,,20.19,regular,2019-02-16 00:00:00,2019,02,16,00
8401,,20.89,premium,2019-02-16 00:00:00,2019,02,16,00
8306,,20.3,regular,2019-02-16 00:00:00,2019,02,16,00
8306,,22.1,diesel,2019-02-16 00:00:00,2019,02,16,00
8306,,20.99,premium,2018-12-14 00:00:00,2018,12,14,00
7646,,20.19,regular,2019-02-16 00:00:00,2019,02,16,00
7646,,20.85,premium,2019-02-16 00:00:00,2019,02,16,00
7646,,21.59,diesel,2019-02-16 00:00:00,2019,02,16,00
7849,,20.19,regular,2019-02-16 00:00:00,2019,02,16,00
7849,,20.85,premium,2019-02-16 00:00:00,2019,02,16,00
7849,,21.59,diesel,2019-02-16 00:00:00,2019,02,16,00
7966,,19.99,regular,2019-02-15 14:17:00,2019,02,15,14
7966,,20.99,premium,2019-02-14 14:31:00,2019,02,14,14
2225,,19.59,diesel,2019-02-15 16:00:00,2019,02,15,16
2225,,18.69,regular,2019-02-12 20:53:00,2019,02,12,20
2225,,19.39,premium,2019-02-12 20:53:00,2019,02,12,20
7529,,20.19,regular,2019-02-16 00:00:00,2019,02,16,00
7529,,21.59,diesel,2019-02-16 00:00:00,2019,02,16,00
8045,,18.88,regular,2019-02-15 19:10:00,2019,02,15,19
8045,,20.05,premium,2019-02-15 19:10:00,2019,02,15,19
8045,,20.88,diesel,2019-02-15 19:10:00,2019,02,15,19
8200,,20.19,regular,2019-02-16 00:00:00,2019,02,16,00
8200,,20.89,premium,2019-02-16 00:00:00,2019,02,16,00
8141,,20.19,regular,2019-02-16 00:00:00,2019,02,16,00
8141,,20.89,premium,2019-02-16 00:00:00,2019,02,16,00
8141,,21.65,diesel,2019-02-16 00:00:00,2019,02,16,00
8194,,19.99,regular,2019-02-16 01:00:00,2019,02,16,01
8194,,20.96,premium,2019-02-16 01:00:00,2019,02,16,01
8194,,21.7,diesel,2019-02-16 01:00:00,2019,02,16,01
8380,,20.19,regular,2019-02-16 00:00:00,2019,02,16,00
8380,,20.85,premium,2019-02-16 00:00:00,2019,02,16,00
8380,,21.59,diesel,2019-02-16 00:00:00,2019,02,16,00
7787,,20.19,regular,2019-02-16 00:00:00,2019,02,16,00
7787,,20.89,premium,2019-02-16 00:00:00,2019,02,16,00
8163,,19.99,regular,2019-02-15 14:02:00,2019,02,15,14
8163,,20.99,premium,2019-02-14 14:31:00,2019,02,14,14
8163,,21.59,diesel,2019-02-09 17:00:00,2019,02,09,17
8229,,19.49,regular,2019-02-16 00:27:00,2019,02,16,00
8229,,20,premium,2019-02-15 00:19:00,2019,02,15,00
8315,,19.3,regular,2019-02-16 00:00:00,2019,02,16,00
8315,,20.32,premium,2019-02-16 00:00:00,2019,02,16,00
8315,,22.41,diesel,2019-02-16 00:00:00,2019,02,16,00
2380,,18.39,regular,2019-02-08 16:00:00,2019,02,08,16
2380,,19.59,premium,2019-02-08 16:00:00,2019,02,08,16
8311,,19.21,regular,2019-02-16 00:00:00,2019,02,16,00
8311,,19.39,premium,2019-02-16 00:00:00,2019,02,16,00
8311,,21.69,diesel,2019-02-16 00:00:00,2019,02,16,00
8203,,19.38,regular,2019-02-15 11:10:00,2019,02,15,11
8203,,21.65,diesel,2019-02-15 11:10:00,2019,02,15,11
8203,,19.99,premium,2019-01-23 11:30:00,2019,01,23,11
8386,,19.21,regular,2019-02-16 00:00:00,2019,02,16,00
8386,,19.39,premium,2019-02-16 00:00:00,2019,02,16,00
8386,,21.69,diesel,2019-02-16 00:00:00,2019,02,16,00
7808,,18.98,regular,2019-02-15 00:01:00,2019,02,15,00
7808,,19.55,premium,2019-02-14 00:01:00,2019,02,14,00
7808,,21.1,diesel,2019-02-14 00:01:00,2019,02,14,00
7569,,21.63,diesel,2019-02-16 00:00:00,2019,02,16,00
7569,,19.35,regular,2019-02-07 00:00:00,2019,02,07,00
7569,,20.55,premium,2019-02-06 00:00:00,2019,02,06,00
7732,,19.27,regular,2019-02-16 00:00:00,2019,02,16,00
7732,,19.45,premium,2019-02-16 00:00:00,2019,02,16,00
7732,,21.75,diesel,2019-02-16 00:00:00,2019,02,16,00
8343,,18.96,regular,2019-02-16 00:00:00,2019,02,16,00
8343,,20.12,premium,2019-02-16 00:00:00,2019,02,16,00
8343,,20.55,diesel,2019-02-16 00:00:00,2019,02,16,00
8225,,19.25,regular,2019-02-16 00:00:00,2019,02,16,00
8225,,19.43,premium,2019-02-16 00:00:00,2019,02,16,00
8225,,21.73,diesel,2019-02-16 00:00:00,2019,02,16,00
7613,,18.49,regular,2019-02-16 00:00:00,2019,02,16,00
7613,,19.31,premium,2019-02-16 00:00:00,2019,02,16,00
7613,,21.13,diesel,2019-02-16 00:00:00,2019,02,16,00
8367,,19.06,regular,2019-02-15 23:00:00,2019,02,15,23
8367,,19.52,premium,2019-02-15 23:00:00,2019,02,15,23
8367,,21.53,diesel,2019-02-15 23:00:00,2019,02,15,23
2502,,18.69,regular,2019-02-12 14:50:00,2019,02,12,14
2502,,19.39,premium,2019-02-12 14:50:00,2019,02,12,14
7553,,19.06,regular,2019-02-15 23:00:00,2019,02,15,23
7553,,19.52,premium,2019-02-15 23:00:00,2019,02,15,23
7553,,21.53,diesel,2019-02-15 23:00:00,2019,02,15,23
8355,,20.55,regular,2019-02-15 13:30:00,2019,02,15,13
8355,,21.6,premium,2019-02-15 13:30:00,2019,02,15,13
8355,,22.79,diesel,2019-02-15 13:30:00,2019,02,15,13
8377,,19.22,regular,2019-02-15 23:00:00,2019,02,15,23
8377,,21.6,diesel,2019-02-15 23:00:00,2019,02,15,23
8377,,19.75,premium,2019-02-14 23:00:00,2019,02,14,23
8516,,20.52,regular,2019-02-16 00:00:00,2019,02,16,00
8516,,20.73,premium,2019-02-16 00:00:00,2019,02,16,00
8516,,22.65,diesel,2019-02-16 00:00:00,2019,02,16,00
8279,,19.18,regular,2019-02-11 11:45:00,2019,02,11,11
8279,,20.25,premium,2019-02-11 11:45:00,2019,02,11,11
8279,,21.4,diesel,2019-02-11 11:45:00,2019,02,11,11
8375,,20.6,regular,2019-02-16 00:00:00,2019,02,16,00
8375,,20.75,premium,2019-02-16 00:00:00,2019,02,16,00
8375,,22.76,diesel,2019-02-16 00:00:00,2019,02,16,00
8318,,19.62,regular,2019-02-16 00:54:00,2019,02,16,00
8318,,22.37,diesel,2019-02-16 00:54:00,2019,02,16,00
8410,,19.29,regular,2019-02-15 14:00:00,2019,02,15,14
8410,,21.59,diesel,2019-02-15 14:00:00,2019,02,15,14
8410,,20.39,premium,2019-02-14 14:00:00,2019,02,14,14
7772,,18.68,regular,2019-02-15 00:00:00,2019,02,15,00
7772,,19.78,premium,2019-02-15 00:00:00,2019,02,15,00
7772,,20.59,diesel,2019-02-15 00:00:00,2019,02,15,00
7600,,18.2,regular,2019-02-15 01:01:00,2019,02,15,01
7600,,18.48,premium,2019-02-15 01:01:00,2019,02,15,01
7600,,21.17,diesel,2019-02-15 01:01:00,2019,02,15,01
2524,,19.59,diesel,2019-02-15 16:00:00,2019,02,15,16
2524,,18.69,regular,2019-02-12 15:15:00,2019,02,12,15
2524,,19.39,premium,2019-02-12 15:15:00,2019,02,12,15
8460,,19.05,regular,2019-02-16 00:00:00,2019,02,16,00
8460,,20.2,premium,2019-02-16 00:00:00,2019,02,16,00
8460,,21.65,diesel,2019-02-16 00:00:00,2019,02,16,00
8334,,,,,,,,
8334,,19.5,regular,2019-01-24 00:00:00,2019,01,24,00
8334,,20.5,premium,2019-01-24 00:00:00,2019,01,24,00
8334,,19.16,diesel,2018-05-18 00:00:00,2018,05,18,00
8220,,18.41,regular,2019-02-16 00:00:00,2019,02,16,00
8220,,19.15,premium,2019-02-15 00:00:00,2019,02,15,00
8044,,21.65,diesel,2019-02-15 14:00:00,2019,02,15,14
8044,,19.23,regular,2019-02-14 14:00:00,2019,02,14,14
8044,,20.26,premium,2019-02-14 14:00:00,2019,02,14,14
7796,,19.75,regular,2019-02-16 00:00:00,2019,02,16,00
7796,,20.59,premium,2019-02-16 00:00:00,2019,02,16,00
7796,,21.9,diesel,2019-02-16 00:00:00,2019,02,16,00
8327,,21.65,diesel,2019-02-13 13:28:00,2019,02,13,13
8327,,19.3,regular,2019-02-13 13:27:00,2019,02,13,13
8070,,19.19,regular,2019-02-16 09:30:00,2019,02,16,09
8070,,21.36,diesel,2019-02-16 09:30:00,2019,02,16,09
8070,,19.49,premium,2019-02-14 09:30:00,2019,02,14,09
7703,,21,diesel,2019-02-14 00:00:00,2019,02,14,00
7703,,18,regular,2019-01-11 00:00:00,2019,01,11,00
7703,,19,premium,2019-01-11 00:00:00,2019,01,11,00
8009,,19.19,regular,2019-02-15 09:50:00,2019,02,15,09
8009,,19.59,premium,2019-02-15 09:50:00,2019,02,15,09
8127,,19.5,regular,2019-02-16 00:00:00,2019,02,16,00
8127,,20.43,premium,2019-02-16 00:00:00,2019,02,16,00
8127,,21.75,diesel,2019-02-16 00:00:00,2019,02,16,00
2382,,19.59,diesel,2019-02-15 16:00:00,2019,02,15,16
2382,,18.69,regular,2019-02-12 13:50:00,2019,02,12,13
8301,,19.82,regular,2019-02-09 00:00:00,2019,02,09,00
8301,,21.17,premium,2019-02-09 00:00:00,2019,02,09,00
8301,,21.25,diesel,2019-02-08 00:00:00,2019,02,08,00
8081,,17.8,regular,2019-02-12 00:00:00,2019,02,12,00
8081,,17.9,premium,2019-02-12 00:00:00,2019,02,12,00
7542,,19.18,regular,2019-02-08 09:35:00,2019,02,08,09
